vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,gross_vehicle_weight,co2_emission_from,co2_emission_to,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
F3NARG0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback 35 TDI S tronic,2024,,,Sportback,,,,,,,35 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.115 kg,151–138 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NAYC0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback 35 TFSI Schaltgetriebe,2024,,,Sportback,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.000 kg,157–143 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NAYG0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback 35 TFSI S tronic,2024,,,Sportback,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.025 kg,163–148 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NAHY0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback 40 TFSI quattro S tronic,2024,,,Sportback,,,,,,,40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 kW (190 PS),,,,,,Euro 6d-ISC-FCM,2.160 kg,190–175 g/km,,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NAKY0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback 45 TFSI quattro S tronic,2024,,,Sportback,,,,,,,45 TFSI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW (245 PS),,,,,,Euro 6d-ISC-FCM,2.160 kg,201–188 g/km,,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NCRG0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback S line 35 TDI S tronic,2024,,,Sportback,,,,,,,S line 35 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.115 kg,151–138 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NCYC0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback S line 35 TFSI Schaltgetriebe,2024,,,Sportback,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.000 kg,157–143 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NCYG0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback S line 35 TFSI S tronic,2024,,,Sportback,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.025 kg,163–148 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NCHY0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback S line 40 TFSI quattro S tronic,2024,,,Sportback,,,,,,,S line 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 kW (190 PS),,,,,,Euro 6d-ISC-FCM,2.190 kg,190–175 g/km,,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3NCKY0_2024,AUDI AG,DE,Audi,Q3,Q3 Sportback S line 45 TFSI quattro S tronic,2024,,,Sportback,,,,,,,S line 45 TFSI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW (245 PS),,,,,,Euro 6d-ISC-FCM,2.160 kg,201–188 g/km,,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.modelsinfo.mv-258.17.430349.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-sportback.carinfo.mv-258.17.430349.json
F3BAPX0_2024,AUDI AG,DE,Audi,Q3 TFSI,Q3 TFSI e 45 TFSI e S tronic,2024,,,e,,,,,,,45 TFSI e,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW (245 PS),,,,,,Euro 6d-ISC-FCM,2.320 kg,,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-tfsi-e/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-tfsi-e.modelsinfo.mv-258.52.322475.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-tfsi-e.carinfo.mv-258.52.322475.json
F3BCPX0_2024,AUDI AG,DE,Audi,Q3 TFSI,Q3 TFSI e S line 45 TFSI e S tronic,2024,,,e,,,,,,,S line 45 TFSI e,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW (245 PS),,,,,,Euro 6d-ISC-FCM,2.320 kg,,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3-tfsi-e/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3-tfsi-e.modelsinfo.mv-258.52.322475.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3-tfsi-e.carinfo.mv-258.52.322475.json
F3BARG0_2024,AUDI AG,DE,Audi,Q3,Q3   35 TDI S tronic,2024,,, ,,,,,,,35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.115 kg,150–137 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BAYC0_2024,AUDI AG,DE,Audi,Q3,Q3   35 TFSI Schaltgetriebe,2024,,, ,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.000 kg,156–142 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BAYG0_2024,AUDI AG,DE,Audi,Q3,Q3   35 TFSI S tronic,2024,,, ,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.025 kg,161–146 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BAHY0_2024,AUDI AG,DE,Audi,Q3,Q3   40 TFSI quattro S tronic,2024,,, ,,,,,,,40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 kW (190 PS),,,,,,Euro 6d-ISC-FCM,2.160 kg,189–173 g/km,,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BAKY0_2024,AUDI AG,DE,Audi,Q3,Q3   45 TFSI quattro S tronic,2024,,, ,,,,,,,45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW (245 PS),,,,,,Euro 6d-ISC-FCM,2.160 kg,200–187 g/km,,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BBRG0_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TDI S tronic,2024,,, ,,,,,,,advanced 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.115 kg,152–137 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BBYC0_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TFSI Schaltgetriebe,2024,,, ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.000 kg,158–142 g/km,,,Vorderradantrieb,,,,,,,,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BBYG0_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TFSI S tronic,2024,,, ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.025 kg,164–147 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BBHY0_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 40 TFSI quattro S tronic,2024,,, ,,,,,,,advanced 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 kW (190 PS),,,,,,Euro 6d-ISC-FCM,2.190 kg,191–174 g/km,,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BBKY0_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 45 TFSI quattro S tronic,2024,,, ,,,,,,,advanced 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW (245 PS),,,,,,Euro 6d-ISC-FCM,2.160 kg,202–187 g/km,,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BCRG0_2024,AUDI AG,DE,Audi,Q3,Q3   S line 35 TDI S tronic,2024,,, ,,,,,,,S line 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.115 kg,153–138 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BCYC0_2024,AUDI AG,DE,Audi,Q3,Q3   S line 35 TFSI Schaltgetriebe,2024,,, ,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.000 kg,159–143 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
F3BCYG0_2024,AUDI AG,DE,Audi,Q3,Q3   S line 35 TFSI S tronic,2024,,, ,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6d-ISC-FCM,2.025 kg,164–148 g/km,,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3/motor.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-258.56.132829.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-258.56.132829.json
